ticker,data_field,01/01/2010,02/01/2010,03/01/2010,04/01/2010,05/01/2010,06/01/2010,07/01/2010,08/01/2010,09/01/2010,10/01/2010,11/01/2010,12/01/2010,01/01/2011,02/01/2011,03/01/2011,04/01/2011,05/01/2011,06/01/2011,07/01/2011,08/01/2011,09/01/2011,10/01/2011,11/01/2011,12/01/2011,01/01/2012,02/01/2012,03/01/2012,04/01/2012,05/01/2012,06/01/2012,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018
IWV US Equity,FUND_TOTAL_ASSETS,2823.0743,2882.4283,3055.7638,3149.2947,2845.5893,2706.9914,2821.4427,2608.3771,2817.5321,2913.0664,3049.4234,3250.7989,3359.6802,3469.4844,3455.6011,3463.868,3423.9569,3378.2098,3283.0091,3140.0338,2883.8103,3177.3265,3142.599,3209.336,3237.9915,3366.283,3439.1321,3379.0111,3236.3174,3335.2388,3436.9058,3472.1721,3666.024,3652.25,3662.9905,3732.8825,4137.024,4074.334,4139.392,4154.5,4271.061,4296.768,4691.222,4565.169,4684.131,4950.51,5142.1565,5412.252,5219.179,5476.824,5561.82,5511.6956,5631.08,5794.5688,5638.3655,5801.6942,5658.75,5837.1625,6082.4221,6248.98,6187.0522,6544.5478,6400.9132,6260.8168,6346.7074,6239.9296,6324.8608,5989.3076,5773.1897,6277.6524,6311.6859,6316.7418,5880.5733,5781.7422,6012.8207,5976.2347,6051.1061,6043.9729,6218.2914,6220.4348,6205.6654,6152.4688,6413.6024,7109.6359,7147.9358,7391.6263,7379.2942,7470.8799,7660.8783,7743.1489,7837.901,7734.9308,7882.8612,8114.6312,8359.5836,8454.4372,8724.0901,8329.3569,8182.1977,8164.9338
SCHB US Equity,FUND_TOTAL_ASSETS,151.225,189.108,239.7265,227.418,251.0596,281.6203,272.4904,315.71,354.9356,405.41,532.5665,599.0054,683.1875,699.045,740.0699,764.6338,771.9047,754.5949,742.644,671.527,763.6441,760.2536,815.4,923.88,993.1626,1027.4956,1061.7059,970.6396,1003.4476,1028.9508,1071.1312,1117.1718,1177.6911,1237.9056,1334.4602,1567.4792,1650.3186,1747.2593,1799.9685,1985.6279,1997.7981,2193.5603,2182.6701,2301.6638,2528.2824,2691.152,2908.7428,2890.9175,3094.4593,3134.334,3223.6403,3325.7728,3459.3823,3521.5216,3456.3571,3655.0003,3571.0149,3950.4146,4180.9093,4556.0035,4675.493,4920.7177,4918.2896,5017.5824,5053.2687,5082.6628,5006.8536,4776.929,4749.5044,5290.0107,5511.6049,5499.7373,5406.1043,5497.3324,5865.7594,5998.6306,6175.0294,6321.1259,6767.2648,6858.9796,6945.9414,6852.3528,7354.723,7680.4764,7972.8894,8414.2667,8565.2765,8790.797,9042.7147,9195.4504,9436.6462,10215.2863,10474.9236,10777.6696,11181.8004,11421.1847,12022.4538,11717.6233,11516.5066,11599.1143
RHRX US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119,0.0119,6.1818,7.2825,9.5826,11.1183,12.649,13.6883,19.6843,22.311,24.7907,26.8266,27.9773,28.0007,27.9053,28.7966,28.7904,29.1719,30.5615,31.7374,30.7691,32.6135,31.4836,36.1525,46.2379,52.7738,59.3424,71.4503,74.6431,95.9426,101.6286,98.1267,100.7059,84.5904,80.3484,83.5316,84.8968,82.1389,80.168,80.6938,85.2403,87.8585,89.6319,85.0316,87.4883,86.4668,85.6597,84.3296,83.7016,83.5003,85.1081,89.1283,89.1556,88.5795,92.5633,94.2795,95.9382,97.2672,100.1919,104.3234,117.8933,119.425,126.5013,124.0575,125.4535,126.5384
VOTE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XMMO US Equity,FUND_TOTAL_ASSETS,119.14,120.3435,126.753,128.037,113.665,102.424,103.722,92.91,105.633,112.176,116.816,131.1035,130.14,127.851,126.0585,130.302,128.034,114.55,107.9125,99.648,86.245,94.7765,94.0485,86.36,89.9305,91.206,92.988,87.2025,78.4418,79.365,76.896,79.272,75.888,73.8675,75.4085,75.1725,80.1125,84.048,85.693,82.089,83.0025,80.892,82.77,80.507,84.103,87.42,87.947,90.055,87.978,93.713,91.8355,91.561,92.964,94.0703,93.2084,93.3149,89.3396,88.3775,88.9429,87.8451,85.5443,89.5792,90.2251,87.8704,88.3638,86.5141,88.5816,82.1071,78.0094,82.6641,83.0806,76.1081,64.6648,63.2039,66.3009,67.0144,64.2119,60.571,63.1764,63.3041,63.3181,59.9828,62.9493,62.1913,62.9956,65.7602,66.3477,67.9671,70.7051,71.1551,79.8604,83.1326,84.818,80.3936,95.2456,114.347,111.1445,110.4147,127.0799,132.2588
ILCB US Equity,FUND_TOTAL_ASSETS,251.6605,252.5373,265.2812,265.6005,238.3546,219.6812,230.603,224.9426,241.6208,252.6362,254.3903,275.8568,303.1778,312.5266,310.0045,320.3079,317.8472,309.9739,295.1926,275.066,256.7204,275.1391,279.9583,285.7708,261.5235,271.5636,276.6714,273.8427,266.2404,280.8317,287.9332,294.6623,290.603,283.71,281.8995,287,304.955,310.485,322.56,336.7175,354.5245,364.61,401.36,388.52,397.2,415.36,432.6615,441.775,432.015,449.9845,458.8655,469.2465,480.165,489.8216,480.2936,499.2611,489.6165,531.4674,596.5696,648.1802,697.6241,728.2368,715.6607,667.8322,664.4109,633.1568,645.7766,594.3912,565.387,606.2973,605.2848,589.7689,570.415,570.6706,601.1487,608.9298,615.3538,613.7958,632.4213,642.1872,647.8248,646.1688,665.0566,682.7085,722.9151,771.2301,786.9569,814.4421,839.8771,848.7428,862.1907,898.0989,926.8323,963.0047,993.0837,1000.3522,1037.0306,993.9952,957.8748,944.3817
VTI US Equity,FUND_TOTAL_ASSETS,13083.5394,13393.9596,14425.1676,14961.4998,13734.6287,13386.3382,14217.6431,13628.4966,14583.1246,15397.6193,15607.1929,17930.3941,17796.0849,19151.9109,19534.3829,20299.8159,20208.0776,20102.5946,19881.8483,18720.3915,17060.4093,19071.9449,19028.5677,19521.4241,20631.9711,20780.3002,21482.5848,21624.0527,20300.8141,21469.3968,21875.1612,22488.3464,23288.0673,23066.9764,23383.1868,24270.4615,26762.1189,27732.2368,29037.5125,29904.4085,30990.233,30798.0661,33455.3746,32616.1714,33957.2051,36530.6972,37934.04,39164.9416,38997.9158,41097.8372,41448.1694,42167.7578,43282.8147,44627.7621,44058.5097,46624.007,45763.9811,48315.3581,50549.5619,50885.9156,50696.8688,55112.1232,54560.3839,55895.3569,57033.8389,57159.1071,57523.4786,54374.7941,52335.7032,57191.7648,58126.4394,57433.8839,53634.6685,54380.6871,58748.9234,59396.3346,61437.9046,60528.9114,63828.1338,64580.1496,64810.4341,63776.4991,67896.2577,69888.5258,71915.3847,75688.7214,76196.0904,77454.6492,79163.3844,79868.3652,81727.3633,82095.4446,84326.154,87172.6275,90589.0511,91859.0082,97198.1635,93913.242,92472.4684,93253.8879
LEAD US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5151,3.5666,2.5179,3.139,3.1383,3.1138,3.2146,3.2097,3.7748,4.2637,5.7533,5.7901,6.6081,6.8274,8.2122,9.7722,10.5939,12.0231,14.36,18.5883,21.9343,29.2294,33.2295,33.4407,40.3294,43.2528,47.1283,45.0012
AFMC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OALC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSST US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTAP US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,38.2075,59.114,70.6749,77.0303,74.9554,92.8584,79.5625,74.2429,96.8789,90.7653,129.0955,164.5697,197.7311,211.1842,212.8054,178.6206,185.0528,194.9197,204.5108,222.4689,231.1189,265.1125,292.5678,420.1213,450.6829,470.3317,497.6436,515.3615,515.6623,602.6268,611.0805,669.495,737.6011,810.903,866.9446,885.7754,1008.2389,1055.4365,1081.1389,1105.3031,1188.196,1196.859,1151.4588,1193.4791,1153.0024,1213.3666,1265.3361,1333.0789,1475.1049,1631.7061,1711.2604,1832.3865,1865.9499,1894.1173,1962.4164,1792.7894,1814.9286,1962.893,2024.2584,1964.0925,1857.9183,1914.3224,2034.044,2133.1872,2247.7463,2278.8127,2471.1118,2532.5903,2555.7918,2425.0944,2684.7701,2826.6619,2997.6478,3191.8203,3220.8278,3312.1835,3401.7236,3443.0589,3510.7642,3555.1006,3704.2789,3825.1434,4039.6082,4127.6894,4466.702,4322.171,4355.1796,4371.8378
VV US Equity,FUND_TOTAL_ASSETS,2397.0573,2467.5443,2606.0188,2639.4436,2423.0447,2295.9983,2456.5639,2361.0085,2574.4814,2659.5146,2670.9041,2857.8095,3008.4359,3152.9974,3146.4467,3228.7597,3232.8691,3174.2909,3079.1443,2910.3719,2688.0204,2997.622,3006.2107,3020.9114,3154.6326,3300.0076,3408.5811,3420.3876,3185.5229,3346.7609,3401.4836,3495.3902,3566.3619,3528.4674,3559.7503,3576.5278,3794.9139,3809.4967,3929.9788,3999.3201,4085.0788,4011.6408,4222.569,4098.4661,4222.0037,4425.0248,4542.6601,4706.7558,4575.6525,4815.6715,4852.75,4905.8981,5031.1323,5125.4726,5061.1297,5284.3956,5194.7578,5413.3215,5577.388,5618.7421,5568.8741,5869.8769,5770.8023,5943.4366,6038.6873,5925.2996,6102.4284,5891.8854,5887.7044,6424.9326,6496.7629,6469.3469,6158.4386,6181.0503,6583.1396,6607.5415,7396.7351,7543.4673,7848.3403,7901.6984,7932.9459,7873.0915,8237.6088,8468.3231,8679.3053,9012.4306,9174.8098,9287.9672,9488.2249,9676.4438,9915.0526,10033.9209,10244.2547,10947.0836,11510.496,11597.9636,12067.1792,11920.1431,11843.0036,11939.7413
IYJ US Equity,FUND_TOTAL_ASSETS,291.6101,307.576,335.0128,365.574,332.286,300.3946,325.1283,276.2668,323.5758,328.2999,330.8226,369.3151,425.8238,499.9852,522.3903,532.535,501.6357,477.1138,418.9517,374.8321,315.5951,349.3886,346.1349,343.2068,386.3284,418.9865,417.5771,396.5069,359.9376,360.4848,535.0937,549.4055,557.503,655.092,459.84,747.966,791.826,879.6905,881.928,916.995,987.3375,1032.7275,1195.712,1207.8785,1420.85,1448.426,1525.7185,1645.8,1638.624,1292.16,920.9475,895.4924,894.882,1736.2706,959.2356,1362.665,1794.1899,1288.5613,912.4739,890.2361,828.9561,869.7804,943.6593,917.8528,785.0486,710.7713,658.2752,587.4101,544.7056,604.3417,602.2472,611.7926,518.2282,513.3256,556.8752,733.4257,760.4811,863.1891,806.5049,802.5877,880.7126,837.7491,1023.5108,1000.272,1166.4503,1205.0698,1070.5793,983.8433,1082.4292,946.5993,1050.7529,942.4982,983.6979,1194.972,1239.9889,1178.3394,1294.055,1223.3684,1189.9391,1033.6533
ESML US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1649
AFSM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYNF US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JHMI US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0608,5.0748,5.1509,5.0933,5.2972,17.3615,16.0818,15.7577,17.0571,18.4897,18.9726,19.5843,19.4867,21.282,21.7001,21.8798,22.0044,22.0376,22.9771,23.5189,29.6003,29.867,31.3124,31.7861,32.6652,31.7224
VB US Equity,FUND_TOTAL_ASSETS,3400.2174,3395.7828,3229.3478,3988.357,3659.8775,3400.7256,3543.3353,3356.1578,3792.2132,4285.8039,4506.0323,4843.1371,5047.6331,4933.5511,4886.6702,5040.7306,4811.9405,4505.9897,4272.6153,4305.6949,3402.6883,3865.4451,5027.1691,3683.0238,3993.1564,4229.3729,4333.9723,4326.2241,4019.0994,4169.9969,4166.7162,4265.0833,4423.0973,4414.5284,4491.0414,4691.3192,5264.7974,5547.6828,5971.4731,6055.3549,6370.5793,6383.2919,7130.3394,6982.1382,7503.9061,8057.9238,8081.4914,8217.4866,8201.7766,8629.3268,8828.5348,8524.9573,8705.1112,9283.665,8872.0315,9269.0064,8744.814,9369.7338,9708.7328,9833.0595,9873.1298,10667.5353,11109.2957,11235.1386,11524.764,11765.5776,11832.1671,11139.2349,10648.5814,11426.732,11775.2629,11478.0909,10616.364,10767.9302,11786.0784,12102.6177,12609.3739,12778.4869,13713.027,14126.6211,14201.5523,13743.5205,15335.447,16152.927,16860.7414,17676.4908,17999.882,18334.8131,18307.9846,18661.7482,19113.2481,18879.2438,19866.7754,20111.6938,20960.8748,21572.7084,22119.3043,21269.9873,21870.5751,21725.2119
CATH US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4778,2.5204,2.5181,18.2951,22.2858,39.4094,39.8989,48.1728,66.4557,77.551,87.5304,89.1373,93.1523,98.9042,101.1855,103.1038,103.4304,105.6869,114.5807,123.1098,132.8605,142.3123,143.5192,139.6772,143.4606
IWR US Equity,FUND_TOTAL_ASSETS,4756.7773,5043.9011,5500.1326,5757.0364,5299.4562,4992.9778,5303.2384,5012.2358,5355.015,5486.1521,5589.6165,6018.3668,6057.1384,6448.0176,6501.9037,6634.1523,6555.3046,7069.7917,6732.9744,6078.4101,5380.8493,6019.4478,5993.7713,6009.3652,6414.0957,6668.3462,6783.6213,6848.837,6132.1374,5754.6216,5767.4526,5953.888,6178.215,6170.0625,6281.3345,6529.332,7101.1125,7427.742,7297.155,7492.576,7711.6205,7630.9515,8237.907,8077.9755,8449.7175,8905.163,9080.397,9316.242,9155.73,9838.976,9909.816,9874.7544,10068.0195,10372.9953,9963.3684,10557.1111,10231.501,10798.2875,11299.2888,11577.4969,11551.7778,12493.491,12625.1603,12748.7149,13064.3818,12878.1618,12983.1158,12401.0469,12009.0795,12843.2583,13024.2373,12853.7991,11501.6415,11342.8739,12171.1717,12271.4748,12411.6604,12508.6746,13055.907,13211.7314,13264.0365,12900.2676,13718.7038,14212.6224,14819.5791,15491.006,15468.6151,15633.1774,15745.1918,15677.7865,15617.941,15371.3811,15717.2065,16197.5608,16802.1425,17037.3218,17686.9269,16964.6539,16988.1787,16929.1406
SPXE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9569,4.2796,4.2928,4.2294,6.0197,6.0182,7.4534,7.4359,8.6642,8.6288,8.9826,8.9864,8.9256,8.7689,9.0592,9.2021,9.4153,9.8301,6.1214,6.1996,6.305,6.3206,6.4468,6.4875,6.5591,6.7228,6.9322,6.9627,7.367,7.1282,6.9072,6.8944
SPXV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9799,4.3176,4.3354,4.2179,4.0278,4.0239,2.1403,2.1391,2.1754,2.1678,2.2421,2.2584,2.2496,2.2261,1.1567,1.1709,1.1921,1.2343,1.2315,1.2428,1.2611,1.2573,1.2855,1.2859,1.3075,1.3442,1.3854,1.3983,1.4755,1.4229,1.3829,1.3861
ESGU US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3315,7.4666,7.766,5.157,5.2193,5.289,5.2953,5.3975,10.8296,10.9866,14.1117,17.3825,20.3421,24.5952,56.2816,60.5649,63.7388
BKLC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSJA US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFLQ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.598,7.661,7.721
SMMD US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.012,3.98,4.1511,4.2131,4.35,4.3447,4.4763,6.4411,6.4855,6.5048
GSEW US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4436,18.7316,17.2325,21.6557,27.2258,32.5673,32.1866,45.1167
DWUS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OVS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSJA US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAEF US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XSMO US Equity,FUND_TOTAL_ASSETS,31.0335,29.7275,31.96,32.476,30.2625,27.63,27.762,24.0435,26.6288,27.607,30.48,38.688,37.352,36.851,94.9145,109.4225,163.056,53.218,56.55,40.902,33.558,37.306,35.8425,33.306,35.511,33.364,33.1335,30.905,28.6232,27.687,27.489,26.815,27.559,27.032,27.218,26.1435,25.8255,25.8795,26.892,26.649,25.5875,25.325,26.85,26.2625,27.575,28.225,28.875,29.525,29.0125,30.5375,30.5875,29.875,29.9125,31.2035,29.8428,30.9281,29.3969,30.3499,30.4424,30.4604,29.9611,31.6553,32.0216,32.7906,33.3419,33.8362,34.5342,30.9739,29.0484,30.5877,31.9067,30.4621,26.8688,24.5271,26.1174,26.7193,27.4772,27.3914,28.0252,28.0763,28.6539,26.6432,28.5626,28.6374,28.6961,29.5981,32.9695,34.1953,34.4644,35.5369,37.2095,36.991,38.5422,38.7754,39.9068,40.0429,41.2881,42.0487,46.2614,48.2147
PBSM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5679,2.6065,2.6806,2.6793,2.75,2.6384,2.6623,2.6738
XLG US Equity,FUND_TOTAL_ASSETS,325.9343,332.6184,349.6299,347.8274,314.5963,304.6588,320.6581,305.6836,316.5153,323.6688,316.1724,331.2342,366.9256,377.7244,373.7404,384.0409,401.8582,392.6272,390.214,446.4135,408.0065,449.9116,453.7089,461.1801,474.2584,458.2769,464.0895,485.326,410.1454,472.6151,503.1063,565.2748,621.6678,624.468,592.9819,566.8047,589.913,560.7439,562.5721,569.9285,575.8021,518.4256,541.6664,512.9696,509.7751,523.1235,529.1207,545.4709,515.4239,514.001,499.3611,485.9513,508.5243,512.3364,509.2813,537.1346,531.9011,598.7972,634.4049,616.7247,541.2407,558.7544,532.8308,517.4436,515.4569,495.1814,504.0895,450.3392,452.1673,496.264,564.0359,593.0791,582.9489,570.4807,603.0623,602.9188,600.654,584.3434,606.0005,598.4954,595.6708,577.8021,592.2119,598.2041,606.6096,634.9496,625.9664,650.2463,649.8318,649.4495,654.769,679.8614,685.4905,686.7111,705.8493,721.1856,774.686,759.2729,717.5604,683.4911
NUSC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0742,11.2558,11.5271,11.4921,11.6028,12.7147,16.9411,17.1305,18.2974,19.2008,30.629,40.0064,41.2275,43.9094,42.1058,48.1048,51.4396
FDMO US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0915,6.2036,7.5561,10.2106,14.4149,16.2999,20.4076,23.407,27.9071,30.6305,35.7447,35.6555,36.1931,42.6617,48.5266,49.9288,68.1391,70.7317,70.9466,76.4824
IQSU US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFQY US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.67,7.641,7.711
RTH US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,118.1543,53.3666,82.7361,70.0527,41.1583,29.5953,19.9481,15.926,36.3883,21.1628,16.5562,21.4101,33.7559,31.0359,19.6038,18.1771,23.8335,29.7026,34.8738,42.6756,40.8668,42.6958,51.5649,41.0123,40.8644,38.1983,28.5715,25.0373,24.7282,27.9123,27.9123,60.3137,70.1299,66.7236,65.7338,120.8186,170.0334,185.2462,300.0133,330.6919,349.9299,352.7501,210.5962,226.2692,203.4291,203.9086,193.795,142.0446,168.7425,178.0273,148.1908,140.5061,142.465,128.1218,129.3769,134.2726,132.1183,118.7064,114.17,98.9514,96.4821,78.2921,72.8877,76.7333,74.9206,63.8885,66.0349,75.2757,57.0735,58.7463,50.7163,60.0258,56.7538,78.2609,74.6153,67.2458,69.6594
NACP US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXL US Equity,FUND_TOTAL_ASSETS,45.261,41.7945,36.342,34.0065,32.415,40.2578,47.43,45.9113,51.0405,52.6575,50.001,46.827,35.4713,33.654,34.926,39.576,46.3252,49.7775,50.4983,38.232,34.5735,34.128,34.692,36.6,39.354,40.53,43.878,43.644,35.5058,39.6428,40.3252,41.6272,51.456,50.052,44.4203,44.016,50.799,52.0223,58.8473,71.514,73.644,63.1365,78.1988,72.72,77.2988,82.4625,90.3375,97.596,100.272,119.6588,108.348,93.0399,97.9335,117.7434,109.6164,121.2467,120.9724,140.1422,155.3273,181.9963,187.4371,203.7203,207.4232,213.6123,231.0808,226.7251,246.7074,194.5759,141.6019,151.9674,146.342,145.1854,112.4761,96.3259,84.6341,87.969,87.073,129.225,93.4519,85.5195,80.2152,68.4154,66.8703,66.0233,64.4584,83.5657,84.2048,83.6485,83.8526,91.9568,92.9017,105.1086,109.0363,107.2691,111.4102,107.2343,123.9675,105.7783,95.2607,90.1148
LOPP US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCTU US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFOR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3438,76.2098,100.6908,163.7903,181.652,203.0344,206.6602,224.6559,232.1339,235.9604,237.6125,245.4043,249.2335,233.932,245.5452,227.3218,224.3995,216.1326,211.6795,204.3246,214.4191,210.6451,213.9456,213.4993,214.9469,210.9487,197.9686,191.0978,205.5444,206.3733,190.1153,174.4659,171.8106,176.9676,174.8103,169.6111,165.831,171.1727,171.6744,169.5701,163.0041,178.6117,185.7211,188.0965,192.7436,194.1715,197.5055,196.7642,200.1233,200.2853,196.1081,196.461,198.1775,205.6005,205.0915,213.5583,207.21,182.8085,176.0011
